543|2.806
544|2.83
545|2.82
546|2.8125
547|2.815
548|2.814
549|2.819
550|2.82
551|2.829
552|2.838
553|2.854
554|2.868
555|2.857
556|2.833
557|2.837
558|2.8575
559|2.859
560|2.846
561|2.85
562|2.861
563|2.868
564|2.895
565|2.9225
566|2.92
567|2.91
568|2.9275
569|2.925
570|2.919
571|2.91
572|2.909
573|2.908
574|2.955
575|2.955
576|2.965
577|2.965
578|2.963
579|2.971
580|2.97
581|2.97
582|2.961
583|2.943
584|2.96
585|2.97
586|2.973
587|2.965
588|2.961
589|2.965
590|2.965
591|2.964
592|2.954
593|2.956
594|2.96
595|2.969
596|2.969
597|2.962
598|2.945
599|2.949
600|2.957
601|2.966
602|2.966
603|2.961
604|2.954
605|2.95
606|2.9459
607|2.943
608|2.953
609|2.959
610|2.962
611|2.961
612|2.956
613|2.947
614|2.9499
615|2.9479
616|2.949
617|2.954
618|2.959
619|2.959
620|2.966
621|2.983
622|2.972
623|2.98
624|2.982
625|2.983
626|2.989
627|2.999
628|3.021
629|3.058
630|3.069
631|3.039
632|3.025
633|3.024
634|3.024
635|3.014
636|3.02
637|3.014
638|3.012
639|3.01
640|3.009
641|3.011
642|2.996
643|2.993
644|3.012
645|3.016
646|3.009
647|3.001
648|2.995
649|3.004
650|3.002
651|2.997
652|2.995
653|3.005
654|3.009
655|3.011
656|3.004
657|2.991
658|2.989
659|2.996
660|2.996
661|3.004
662|2.996
663|3.009
664|2.999
665|2.995
666|3.004
667|3.001
668|2.991
669|2.993
670|2.986
671|2.986
672|2.976
673|2.976
674|2.979
675|2.975
676|2.969
677|2.97
678|2.97
679|2.979
680|2.977
681|2.969
682|2.957
683|2.958
684|2.971
685|2.96
686|2.964
687|2.974
688|2.975
689|2.979
690|2.98
691|2.974
692|2.974
693|2.964
694|2.96
695|2.962
696|2.969
697|2.975
698|2.97
699|2.974
700|2.9685
701|2.964
702|2.959
703|2.955
704|2.936
705|2.941
706|2.946
707|2.9535
708|2.938
709|2.947
710|2.945
711|2.9425
712|2.956
713|2.946
714|2.946
715|2.965
716|2.9785
717|2.986
718|2.981
719|2.981
720|2.9785
721|2.9785
722|2.979
723|2.981
724|2.9785
725|2.994
726|2.981
727|2.966
728|2.966
729|2.966
730|2.956
731|2.961
732|2.964
733|2.979
734|2.984
735|2.9765
736|2.977
737|2.974
738|2.969
739|2.974
740|2.969
741|2.972
742|2.969
743|2.9615
744|2.946
745|2.936
746|2.9385
747|2.935
748|2.942
749|2.946
750|2.946
751|2.946
752|2.9335
753|2.926
754|2.926
755|2.9264
756|2.9285
757|2.927
758|2.929
759|2.929
760|2.926
761|2.924
762|2.919
763|2.916
764|2.912
765|2.916
766|2.916
767|2.9085
768|2.906
769|2.896
770|2.9015
771|2.921
772|2.9135
773|2.927
774|2.935
775|2.939
776|2.941
777|2.941
778|2.954
779|2.9575
780|2.956
781|2.9385
782|2.931
783|2.934
784|2.9325
785|2.934
786|2.925
787|2.924
788|2.9175
789|2.92
790|2.921
791|2.9175
792|2.9175
793|2.915
794|2.915
795|2.906
796|2.915
797|2.926
798|2.924
799|2.924
800|2.922
801|2.924
802|2.924
803|2.916
804|2.909
805|2.8925
806|2.899
807|2.894
808|2.896
809|2.88
810|2.89
811|2.904
812|2.905
813|2.907
814|2.904
815|2.906
816|2.904
817|2.906
818|2.901
819|2.905
820|2.913
821|2.914
822|2.904
823|2.8975
824|2.901
825|2.901
826|2.904
827|2.899
828|2.8945
829|2.901
830|2.895
831|2.895
832|2.889
833|2.889
834|2.89
835|2.8899
836|2.891
837|2.89
838|2.89
839|2.891
840|2.889
841|2.891
842|2.885
843|2.886
844|2.885
845|2.885
846|2.8925
847|2.895
848|2.899
849|2.896
850|2.896
851|2.895
852|2.88
853|2.872
854|2.91
855|2.91
856|2.91
857|2.91
858|2.91
859|2.91
860|2.89
861|2.89
862|2.89
863|2.89
864|2.88
865|2.88
866|2.87
867|2.88
868|2.88
869|2.87
870|2.87
871|2.87
872|2.88
873|2.88
874|2.87
875|2.88
876|2.87
877|2.87
878|2.87
879|2.87
880|2.87
881|2.87
882|2.87
883|2.87
884|2.87
885|2.87
886|2.86
887|2.85
888|2.85
889|2.86
890|2.85
891|2.86
892|2.86
893|2.86
894|2.87
895|2.88
896|2.88
897|2.88
898|2.88
899|2.9
900|2.9
901|2.9
902|2.91
903|2.941
904|2.91
905|2.91
906|2.91
907|2.91
908|2.9
909|2.9
910|2.88
911|2.89
912|2.89
913|2.89
914|2.91
915|2.91
916|2.91
917|2.91
918|2.91
919|2.91
920|2.91
921|2.91
922|2.91
923|2.91
924|2.91
925|2.91
926|2.91
927|2.91
928|2.91
929|2.9
930|2.9
931|2.91
932|2.92
933|2.93
934|2.92
935|2.92
936|2.94
937|2.97
938|2.96
939|2.96
940|2.97
941|2.97
942|2.98
943|2.98
944|2.97
945|2.99
946|3
947|3.02
948|3.02
949|3
950|3
951|2.98
952|2.99
953|2.99
954|2.99
955|2.99
956|2.99
957|2.99
958|2.99
959|2.98
960|2.98
961|2.98
962|2.98
963|2.98
964|2.97
965|2.97
966|2.98
967|2.98
968|2.99
969|3
970|2.99
971|2.98
972|2.98
973|2.98
974|3
975|2.99
976|2.99
977|2.99
978|2.99
979|3
980|3
981|3.01
982|3.02
983|3.04
984|3.03
985|3.04
986|3.04
987|3.04
988|3.03
989|3.02
990|3.04
991|3.04
992|3.024
993|3.02
994|3.03
995|3.04
996|3.04
997|3.051
998|3.051
999|3.067
1000|3.065
1001|3
1002|3.053
1003|3.053
1004|3.037
1005|3.05
1006|3.05
1007|3.047
1008|3.047
1009|3.04
1010|3.037
1011|3.049
1012|3.058
1013|3.058
1014|3.061
1015|3.066
1016|3.066
1017|3.066
1018|3.069
1019|3.066
1020|3.073
1021|3.074
1022|3.074
1023|3.074
1024|3.074
1025|3.071
1026|3.071
1027|3.069
1028|3.069
1029|3.067
1030|3.067
1031|3.074
1032|3.075
1033|3.075
1034|3.075
1035|3.075
1036|3.069
1037|3.068
1038|3.079
1039|3.068
1040|3.08
1041|3.084
1042|3.081
1043|3.081
1044|3.08
1045|3.078
1046|3.074
1047|3.074
1048|3.075
1049|3.075
1050|3.075
1051|3.075
1052|3.08
1053|3.082
1054|3.083
1055|3.083
1056|3.081
1057|3.08
1058|3.083
1059|3.083
1060|3.083
1061|3.08
1062|3.08
1063|3.083
1064|3.083
1065|3.078
1066|3.078
1067|3.078
1068|3.07
1069|3.07
1070|3.06
1071|3.06
1072|3.048
1073|3.04
1074|3.04
1075|3.045
1076|3.05
1077|3.045
1078|3.043
1079|3.043
1080|3.043
1081|3.04
1082|3.043
1083|3.04
1084|3.035
1085|3.037
1086|3.043
1087|3.043
1088|3.05
1089|3.055
1090|3.058
1091|3.073
1092|3.073
1093|3.085
1094|3.085
1095|3.085
1096|3.09
1097|3.088
1098|3.08
1099|3.08
1100|3.08
1101|3.083
1102|3.083
1103|3.083
1104|3.083
1105|3.083
1106|3.083
1107|3.083
1108|3.083
1109|3.08
1110|3.08
1111|3.078
1112|3.078
1113|3.083
1114|3.083
1115|3.085
1116|3.09
1117|3.09
1118|3.085
1119|3.085
1120|3.085
1121|3.085
1122|3.085
1123|3.085
1124|3.085
1125|3.085
1126|3.083
1127|3.085
1128|3.085
1129|3.085
1130|3.085
1131|3.08
1132|3.085
1133|3.085
1134|3.085
1135|3.078
1136|3.075
1137|3.075
1138|3.078
1139|3.075
1140|3.073
1141|3.072
1142|3.07
1143|3.07
1144|3.07
1145|3.07
1146|3.07
1147|3.07
1148|3.07
1149|3.08
1150|3.08
1151|3.08
1152|3.08
1153|3.08
1154|3.09
1155|3.09
1156|3.09
1157|3.09
1158|3.1
1159|3.1
1160|3.1
1161|3.1
1162|3.1
1163|3.1
1164|3.1
1165|3.1
1166|3.1
1167|3.11
1168|3.1
1169|3.1
1170|3.11
1171|3.11
1172|3.11
1173|3.1
1174|3.1
1175|3.1
1176|3.1
1177|3.1
1178|3.1
1179|3.1
1180|3.1
1181|3.1
1182|3.1
1183|3.11
1184|3.11
1185|3.11
1186|3.11
1187|3.11
1188|3.11
1189|3.11
1190|3.11
1191|3.11
1192|3.11
1193|3.11
1194|3.11
1195|3.1
1196|3.1
1197|3.09
1198|3.09
1199|3.09
1200|3.09
1201|3.1
1202|3.09
1203|3.09
1204|3.1
1205|3.09
1206|3.09
1207|3.09
1208|3.09
1209|3.09
1210|3.08
1211|3.07
1212|3.07
1213|3.07
1214|3.08
1215|3.07
1216|3.07
1217|3.07
1218|3.08
1219|3.08
1220|3.08
1221|3.07
1222|3.07
1223|3.08
1224|3.08
1225|3.08
1226|3.08
1227|3.07
1228|3.06
1229|3.06
1230|3.06
1231|3.06
1232|3.06
1233|3.06
1234|3.06
1235|3.06
1236|3.06
1237|3.06
1238|3.05
1239|3.05
1240|3.07
1241|3.08
1242|3.07
1243|3.07
1244|3.06
1245|3.07
1246|3.08
1247|3.08
1248|3.08
1249|3.08
1250|3.08
1251|3.08
1252|3.08
1253|3.08
1254|3.08
1255|3.08
1256|3.09
1257|3.1
1258|3.1
1259|3.1
1260|3.1
1261|3.11
1262|3.11
1263|3.11
1264|3.11
1265|3.11
1266|3.1
1267|3.1
1268|3.1
1269|3.1
1270|3.11
1271|3.11
1272|3.11
1273|3.11
1274|3.1
1275|3.1
1276|3.11
1277|3.11
1278|3.11
1279|3.11
1280|3.11
1281|3.11
1282|3.11
1283|3.1
1284|3.1
1285|3.1
1286|3.1
1287|3.1
1288|3.1
1289|3.11
1290|3.11
1291|3.11
1292|3.1
1293|3.1
1294|3.1
1295|3.1
1296|3.1
1297|3.1
1298|3.1
1299|3.1
1300|3.1
1301|3.1
1302|3.11
1303|3.11
1304|3.11
1305|3.1
1306|3.1
1307|3.1
1308|3.1
1309|3.1
1310|3.1
1311|3.09
1312|3.09
1313|3.09
1314|3.09
1315|3.08
1316|3.09
1317|3.09
1318|3.09
1319|3.09
1320|3.09
1321|3.09
1322|3.09
1323|3.09
1324|3.09
1325|3.09
1326|3.09
1327|3.09
1328|3.08
1329|3.08
1330|3.08
1331|3.08
1332|3.08
1333|3.08
1334|3.08
1335|3.08
1336|3.08
1337|3.08
1338|3.08
1339|3.08
1340|3.08
1341|3.09
1342|3.09
1343|3.09
1344|3.08
1345|3.08
1346|3.08
1347|3.07
1348|3.08
1349|3.08
1350|3.08
1351|3.08
1352|3.08
1353|3.08
1354|3.08
1355|3.08
1356|3.08
1357|3.08
1358|3.08
1359|3.08
1360|3.08
1361|3.09
1362|3.09
1363|3.09
1364|3.09
1365|3.09
1366|3.09
1367|3.09
1368|3.09
1369|3.1
1370|3.1
1371|3.1
1372|3.1
1373|3.1
1374|3.1
1375|3.1
1376|3.1
1377|3.11
1378|3.11
1379|3.11
1380|3.13
1381|3.17
1382|3.2
1383|3.14
1384|3.12
1385|3.13
1386|3.12
1387|3.14
1388|3.14
1389|3.14
1390|3.14
1391|3.14
1392|3.14
1393|3.14
1394|3.15
1395|3.15
1396|3.15
1397|3.15
1398|3.155
1399|3.155
1400|3.165
1401|3.17
1402|3.18
1403|3.17
1404|3.17
1405|3.17
1406|3.17
1407|3.16
1408|3.16
1409|3.16
1410|3.165
1411|3.165
1412|3.165
1413|3.163
1414|3.16
1415|3.1475
1416|3.1375
1417|3.1325
1418|3.1375
1419|3.1375
1420|3.1375
1421|3.1325
1422|3.14
1423|3.1475
1424|3.145
1425|3.1475
1426|3.15
1427|3.15
1428|3.15
1429|3.15
1430|3.1475
1431|3.1525
1432|3.155
1433|3.1575
1434|3.16
1435|3.1555
1436|3.155
1437|3.1575
1438|3.1575
1439|3.1589
1440|3.16
1441|3.1625
1442|3.1625
1443|3.1625
1444|3.17
1445|3.175
1446|3.18
1447|3.18
1448|3.1725
1449|3.1575
1450|3.15
1451|3.1425
1452|3.135
1453|3.129
1454|3.1325
1455|3.1325
1456|3.1265
1457|3.1325
1458|3.1325
1459|3.132
1460|3.135
1461|3.13
1462|3.125
1463|3.1325
1464|3.132
1465|3.133
1466|3.1395
1467|3.14
1468|3.145
1469|3.1453
1470|3.151
1471|3.15
1472|3.1503
1473|3.146
1474|3.14
1475|3.136
1476|3.133
1477|3.135
1478|3.139
1479|3.139
1480|3.1405
1481|3.14
1482|3.143
1483|3.144
1484|3.1425
1485|3.1375
1486|3.133
1487|3.1375
1488|3.1395
1489|3.145
1490|3.151
1491|3.15
1492|3.1475
1493|3.143
1494|3.1415
1495|3.137
1496|3.131
1497|3.13
1498|3.13
1499|3.13
1500|3.139
1501|3.1425
1502|3.1475
1503|3.15
1504|3.153
1505|3.16
1506|3.1548
1507|3.158
1508|3.154
1509|3.15
1510|3.1525
1511|3.1525
1512|3.1575
1513|3.16
1514|3.152
1515|3.159
1516|3.165
1517|3.1705
1518|3.169
1519|3.169
1520|3.169
1521|3.162
1522|3.156
1523|3.156
1524|3.1525
1525|3.153
1526|3.155
1527|3.1525
1528|3.1475
1529|3.1575
1530|3.159
1531|3.16
1532|3.1575
1533|3.1575
1534|3.16
1535|3.16
1536|3.1548
1537|3.1525
1538|3.152
1539|3.1575
1540|3.1573
1541|3.1525
1542|3.152
1543|3.15
1544|3.145
1545|3.15
1546|3.1475
1547|3.156
1548|3.1625
1549|3.17
1550|3.165
1551|3.1648
1552|3.1698
1553|3.1673
1554|3.165
1555|3.165
1556|3.16
1557|3.16
1558|3.16
1559|3.1575
1560|3.154
1561|3.155
1562|3.1623
1563|3.1675
1564|3.1745
1565|3.1715
1566|3.175
1567|3.183
1568|3.1823
1569|3.185
1570|3.185
1571|3.185
1572|3.185
1573|3.185
1574|3.1725
1575|3.175
1576|3.1773
1577|3.185
1578|3.18
1579|3.1775
1580|3.178
1581|3.165
1582|3.1623
1583|3.1623
1584|3.147
1585|3.1478
1586|3.1398
1587|3.1348
1588|3.1375
1589|3.135
1590|3.141
1591|3.1275
1592|3.1175
1593|3.1123
1594|3.1
1595|3.0975
1596|3.0695
1597|3.0725
1598|3.062
1599|3.07
1600|3.065
1601|3.065
1602|3.062
1603|3.0525
1604|3.04
1605|3.0375
1606|3.035
1607|3.03
1608|3.035
1609|3.02
1610|3.0173
1611|3.0175
1612|3.0199
1613|3.0273
1614|3.0275
1615|3.0245
1616|3.02
1617|3.0273
1618|3.0275
1619|3.0175
1620|3.015
1621|3.0175
1622|3.0225
1623|3.025
1624|3.025
1625|3.0275
1626|3.0225
1627|3.025
1628|3.025
1629|3.023
1630|3.017
1631|3.0175
1632|3.02
1633|3.02
1634|3.025
1635|3.027
1636|3.045
1637|3.0425
1638|3.04
1639|3.0425
1640|3.0425
1641|3.0485
1642|3.0525
1643|3.035
1644|3.0375
1645|3.03
1646|3.03
1647|3.0325
1648|3.0275
1649|3.026
1650|3.025
1651|3.025
1652|3.0275
1653|3.0275
1654|3.0275
1655|3.0275
1656|3.0325
1657|3.03
1658|3.0398
1659|3.0375
1660|3.04
1661|3.04
1662|3.05
1663|3.0575
1664|3.0755
1665|3.08
1666|3.0835
1667|3.0875
1668|3.095
1669|3.1055
1670|3.12
1671|3.1175
1672|3.1
1673|3.1
1674|3.1075
1675|3.112
1676|3.1175
1677|3.1198
1678|3.135
1679|3.135
1680|3.145
1681|3.1625
1682|3.198
1683|3.2175
1684|3.2225
1685|3.2325
1686|3.2225
1687|3.195
1688|3.2
1689|3.205
1690|3.2125
1691|3.222
1692|3.212
1693|3.224
1694|3.255
1695|3.28
1696|3.3
1697|3.37
1698|3.37
1699|3.39
1700|3.3875
1701|3.3875
1702|3.3295
1703|3.3048
1704|3.3048
1705|3.305
1706|3.3
1707|3.3
1708|3.3075
1709|3.3073
1710|3.312
1711|3.3125
1712|3.3215
1713|3.3275
1714|3.3298
1715|3.335
1716|3.3375
1717|3.34
1718|3.35
1719|3.3575
1720|3.375
1721|3.3825
1722|3.396
1723|3.4098
1724|3.4425
1725|3.474
1726|3.45
1727|3.4325
1728|3.4175
1729|3.41
1730|3.425
1731|3.4225
1732|3.4025
1733|3.4075
1734|3.4078
1735|3.4178
1736|3.426
1737|3.435
1738|3.437
1739|3.4425
1740|3.445
1741|3.454
1742|3.456
1743|3.46
1744|3.452
1745|3.436
1746|3.455
1747|3.45
1748|3.4505
1749|3.45
1750|3.4475
1751|3.454
1752|3.455
1753|3.4575
1754|3.4575
1755|3.4625
1756|3.4725
1757|3.4755
1758|3.48
1759|3.486
1760|3.4855
1761|3.49
1762|3.4875
1763|3.4905
1764|3.4925
1765|3.502
1766|3.49
1767|3.4875
1768|3.4875
1769|3.4875
1770|3.4875
1771|3.49
1772|3.4925
1773|3.495
1774|3.4975
1775|3.505
1776|3.5125
1777|3.535
1778|3.5375
1779|3.55
1780|3.555
1781|3.555
1782|3.56
1783|3.57
1784|3.6075
1785|3.6125
1786|3.62
1787|3.6278
1788|3.6325
1789|3.6385
1790|3.6375
1791|3.645
1792|3.6475
1793|3.651
1794|3.6428
1795|3.6475
1796|3.6603
1797|3.649
1798|3.658
1799|3.689
1800|3.69
1801|3.6965
1802|3.717
1803|3.7175
1804|3.72
1805|3.7125
1806|3.6945
1807|3.6775
1808|3.6755
1809|3.6775
1810|3.6825
1811|3.68
1812|3.6775
1813|3.6775
1814|3.684
1815|3.69
1816|3.6925
1817|3.698
1818|3.6975
1819|3.6978
1820|3.705
1821|3.715
1822|3.7225
1823|3.715
1824|3.6978
1825|3.7
1826|3.7125
1827|3.7225
1828|3.7228
1829|3.721
1830|3.7228
1831|3.725
1832|3.7275
1833|3.73
1834|3.73
1835|3.73
1836|3.7325
1837|3.7325
1838|3.7375
1839|3.74
1840|3.7375
1841|3.745
1842|3.75
1843|3.745
1844|3.7425
1845|3.7453
1846|3.7425
1847|3.7575
1848|3.76
1849|3.76
1850|3.76
1851|3.7561
1852|3.769
1853|3.7755
1854|3.7597
1855|3.77
1856|3.775
1857|3.7788
1858|3.7928
1859|3.7915
1860|3.798
1861|3.8
1862|3.79
1863|3.797
1864|3.797
1865|3.8005
1866|3.803
1867|3.8039
1868|3.8049
1869|3.808
1870|3.8092
1871|3.8252
1872|3.8081
1873|3.8092
1874|3.8062
1875|3.8084
1876|3.8129
1877|3.8064
1878|3.8105
1879|3.8079
1880|3.8095
1881|3.8128
1882|3.822
1883|3.8323
1884|3.835
1885|3.827
1886|3.8232
1887|3.8232
1888|3.8232
1889|3.8288
1890|3.8312
1891|3.8324
1892|3.8349
1893|3.8407
1894|3.8467
1895|3.8472
1896|3.851
1897|3.8497
1898|3.8489
1899|3.854
1900|3.857
1901|3.8504
1902|3.8505
1903|3.8528
1904|3.8564
1905|3.8524
1906|3.8439
1907|3.8506
1908|3.8475
1909|3.8532
1910|3.8481
1911|3.8585
1912|3.8493
1913|3.8591
1914|3.852
1915|3.8225
1916|3.8281
1917|3.8341
1918|3.8389
1919|3.8398
1920|3.8374
1921|3.834
1922|3.8437
1923|3.8438
1924|3.8477
1925|3.8384
1926|3.8438
1927|3.8452
1928|3.8431
1929|3.8408
1930|3.8406
1931|3.8372
1932|3.8333
1933|3.8303
1934|3.824
1935|3.8231
1936|3.8255
1937|3.8212
1938|3.8237
1939|3.821
1940|3.8231
1941|3.8228
1942|3.8218
1943|3.827
1944|3.8228
1945|3.8225
1946|3.8242
1947|3.8195
1948|3.8285
1949|3.8162
1950|3.8175
1951|3.8182
1952|3.8182
1953|3.8178
1954|3.8186
1955|3.8167
1956|3.8142
1957|3.815
1958|3.816
1959|3.8139
1960|3.8158
1961|3.8046
1962|3.803
1963|3.7978
1964|3.8019
1965|3.8046
1966|3.8009
1967|3.81
1968|3.81
1969|3.8127
1970|3.813
1971|3.8118
1972|3.808
1973|3.8052
1974|3.8054
1975|3.8057
1976|3.802
1977|3.802
1978|3.8066
1979|3.8145
1980|3.812
1981|3.8201
1982|3.809
1983|3.809
1984|3.801
1985|3.7941
1986|3.7941
1987|3.792
1988|3.8248
1989|3.8032
1990|3.8011
1991|3.7985
1992|3.798
1993|3.815
1994|3.7979
1995|3.7952
1996|3.799
1997|3.795
1998|3.7974
1999|3.7992
2000|3.8
2001|3.7978
2002|3.8
2003|3.8001
2004|3.8086
2005|3.8079
2006|3.8087
2007|3.8151
2008|3.818
2009|3.8195
2010|3.8305
2011|3.8408
2012|3.8328
2013|3.8367
2014|3.844
2015|3.843
2016|3.842
2017|3.8471
2018|3.846
2019|3.8493
2020|3.857
2021|3.855
2022|3.8595
2023|3.852
2024|3.8554
2025|3.858
2026|3.858
2027|3.863
2028|3.8603
2029|3.862
2030|3.8595
2031|3.859
2032|3.856
2033|3.856
2034|3.86
2035|3.859
2036|3.8562
2037|3.8618
2038|3.862
2039|3.862
2040|3.8645
2041|3.8622
2042|3.8643
2043|3.8643
2044|3.8643
2045|3.8643
2046|3.8643
2047|3.8643
2048|3.8643
2049|3.8698
2050|3.8761
2051|3.877
2052|3.881
2053|3.881
2054|3.882
2055|3.8819
2056|3.8797
2057|3.8796
2058|3.8767
2059|3.8807
2060|3.8815
2061|3.8795
2062|3.8725
2063|3.873
2064|3.8658
2065|3.8715
2066|3.868
2067|3.872
2068|3.873
2069|3.873
2070|3.882
2071|3.8815
2072|3.8832
2073|3.8891
2074|3.887
2075|3.8933
2076|3.9115
2077|3.899
2078|3.8947
2079|3.897
2080|3.8942
2081|3.897
2082|3.8955
2083|3.896
